05/10/2023,14:58:20,34.0,23.0,10.12
05/10/2023,14:58:20,34.0,23.0,10.12
05/10/2023,14:58:21,34.0,23.0,10.12
05/10/2023,14:58:21,34.0,23.0,10.12
05/10/2023,14:58:21,34.0,23.0,10.12
05/10/2023,14:58:22,34.0,23.0,10.12
05/10/2023,14:58:22,34.0,23.0,10.12
05/10/2023,14:58:22,34.0,23.0,10.12
05/10/2023,14:58:23,34.0,23.0,10.12
05/10/2023,14:58:23,34.0,23.0,10.12
05/10/2023,14:58:23,34.0,23.0,10.12
05/10/2023,14:58:24,34.0,23.0,10.12
05/10/2023,14:58:24,34.0,23.0,10.12
05/10/2023,14:58:24,34.0,23.0,10.12
05/10/2023,14:58:25,34.0,23.0,10.12
05/10/2023,14:58:25,34.0,23.0,10.12
05/10/2023,14:58:25,34.0,23.0,10.12
05/10/2023,14:58:26,34.0,23.0,10.12
05/10/2023,14:58:26,34.0,23.0,10.12
05/10/2023,14:58:26,34.0,23.0,10.12
05/10/2023,14:58:27,34.0,23.0,10.12
05/10/2023,14:58:27,34.0,23.0,10.12
05/10/2023,14:58:27,34.0,23.0,10.12
05/10/2023,14:58:28,34.0,23.0,10.12
05/10/2023,14:58:28,34.0,23.0,10.12
05/10/2023,14:58:28,34.0,23.0,10.12
05/10/2023,14:58:29,34.0,23.0,10.12
05/10/2023,14:58:29,34.0,23.0,9.58
05/10/2023,14:58:29,34.0,23.0,10.12
05/10/2023,14:58:30,34.0,23.0,9.58
05/10/2023,14:58:30,34.0,23.0,9.58
05/10/2023,14:58:30,34.0,23.0,9.58
05/10/2023,14:58:31,34.0,23.0,9.58
05/10/2023,14:58:31,34.0,23.0,9.58
05/10/2023,14:58:31,34.0,23.0,9.58
05/10/2023,14:58:32,34.0,23.0,9.58
05/10/2023,14:58:32,34.0,23.0,9.58
05/10/2023,14:58:32,34.0,23.0,9.58
05/10/2023,14:58:33,34.0,23.0,9.58
05/10/2023,14:58:33,34.0,23.0,9.58
05/10/2023,14:58:33,34.0,23.0,9.58
05/10/2023,14:58:34,34.0,23.0,9.58
05/10/2023,14:58:34,34.0,23.0,9.58
05/10/2023,14:58:34,34.0,23.0,9.58
05/10/2023,14:58:35,34.0,23.0,9.58
05/10/2023,14:58:35,34.0,23.0,9.58
05/10/2023,14:58:35,34.0,23.0,9.58
05/10/2023,14:58:36,34.0,23.0,9.58
05/10/2023,14:58:36,34.0,23.0,9.58
05/10/2023,14:58:36,34.0,23.0,9.58
05/10/2023,14:58:37,34.0,23.0,9.58
05/10/2023,14:58:37,34.0,23.0,9.58
05/10/2023,14:58:37,34.0,23.0,9.05
05/10/2023,14:58:38,34.0,23.0,9.05
05/10/2023,14:58:38,34.0,23.0,9.05
05/10/2023,14:58:38,34.0,23.0,9.05
05/10/2023,14:58:39,34.0,23.0,9.05
05/10/2023,14:58:39,34.0,23.0,9.05
05/10/2023,14:58:39,34.0,23.0,9.05
05/10/2023,14:58:40,34.0,23.0,9.05
05/10/2023,14:58:40,34.0,23.0,9.05
05/10/2023,14:58:40,34.0,23.0,9.05
05/10/2023,14:58:41,34.0,23.0,9.05
05/10/2023,14:58:41,34.0,23.0,9.05
05/10/2023,14:58:41,34.0,23.0,9.05
05/10/2023,14:58:42,34.0,23.0,9.05
05/10/2023,14:58:42,34.0,23.0,9.05
05/10/2023,14:58:42,34.0,23.0,9.05
05/10/2023,14:58:43,34.0,23.0,9.05
05/10/2023,14:58:43,34.0,23.0,9.05
05/10/2023,14:58:43,34.0,23.0,9.05
05/10/2023,14:58:44,34.0,23.0,9.05
05/10/2023,14:58:44,34.0,23.0,9.05
05/10/2023,14:58:44,34.0,23.0,9.05
05/10/2023,14:58:45,34.0,23.0,9.05
05/10/2023,14:58:45,34.0,23.0,9.05
05/10/2023,14:58:45,34.0,23.0,9.05
05/10/2023,14:58:46,34.0,23.0,9.05
05/10/2023,14:58:46,34.0,23.0,9.05
05/10/2023,14:58:46,34.0,23.0,9.05
05/10/2023,14:58:47,34.0,23.0,8.54
05/10/2023,14:58:47,34.0,23.0,9.05
05/10/2023,14:58:47,34.0,23.0,9.05
05/10/2023,14:58:48,34.0,23.0,9.05
05/10/2023,14:58:48,34.0,23.0,9.05
05/10/2023,14:58:48,34.0,23.0,9.05
05/10/2023,14:58:49,34.0,23.0,8.54
05/10/2023,14:58:49,34.0,23.0,9.05
05/10/2023,14:58:49,34.0,23.0,9.05
05/10/2023,14:58:50,34.0,23.0,8.54
05/10/2023,14:58:50,34.0,23.0,8.54
05/10/2023,14:58:51,34.0,23.0,8.54
05/10/2023,14:58:51,34.0,23.0,8.54
05/10/2023,14:58:51,34.0,23.0,8.54
05/10/2023,14:58:52,34.0,23.0,8.54
05/10/2023,14:58:52,34.0,23.0,8.54
05/10/2023,14:58:52,34.0,23.0,8.54
05/10/2023,14:58:53,34.0,23.0,8.54
05/10/2023,14:58:53,34.0,23.0,8.54
05/10/2023,14:58:53,34.0,23.0,8.54
05/10/2023,14:58:54,34.0,23.0,8.54
05/10/2023,14:58:54,34.0,23.0,8.54
05/10/2023,14:58:54,34.0,23.0,8.54
05/10/2023,14:58:55,34.0,23.0,8.54
05/10/2023,14:58:55,34.0,23.0,8.54
05/10/2023,14:58:55,34.0,23.0,8.54
05/10/2023,14:58:56,34.0,23.0,8.54
05/10/2023,14:58:56,34.0,23.0,8.54
05/10/2023,14:58:56,34.0,23.0,8.54
05/10/2023,14:58:57,34.0,23.0,8.54
05/10/2023,14:58:57,34.0,23.0,8.54
05/10/2023,14:58:57,34.0,23.0,8.54
05/10/2023,14:58:58,34.0,23.0,8.54
05/10/2023,14:58:58,34.0,23.0,8.54
05/10/2023,14:58:58,34.0,23.0,8.54
05/10/2023,14:58:59,34.0,23.0,8.54
05/10/2023,14:58:59,34.0,23.0,8.54
05/10/2023,14:58:59,34.0,23.0,8.54
05/10/2023,14:59:00,34.0,23.0,8.54
05/10/2023,14:59:00,34.0,23.0,8.54
05/10/2023,14:59:00,34.0,23.0,8.54
05/10/2023,14:59:01,34.0,23.0,8.54
05/10/2023,14:59:01,34.0,23.0,8.54
05/10/2023,14:59:01,34.0,23.0,8.54
05/10/2023,14:59:02,34.0,23.0,8.54
05/10/2023,14:59:02,34.0,23.0,8.54
05/10/2023,14:59:02,34.0,23.0,8.54
05/10/2023,14:59:03,34.0,23.0,8.54
05/10/2023,14:59:03,34.0,23.0,8.54
05/10/2023,14:59:03,34.0,23.0,8.54
05/10/2023,14:59:04,34.0,23.0,8.54
05/10/2023,14:59:04,34.0,23.0,8.54
05/10/2023,14:59:04,34.0,23.0,8.54
05/10/2023,14:59:05,34.0,23.0,8.54
05/10/2023,14:59:05,34.0,23.0,8.54
05/10/2023,14:59:05,34.0,23.0,8.54
05/10/2023,14:59:06,34.0,23.0,8.54
05/10/2023,14:59:06,34.0,23.0,8.54
05/10/2023,14:59:06,34.0,23.0,8.54
05/10/2023,14:59:07,34.0,23.0,8.54
05/10/2023,14:59:07,34.0,23.0,8.54
05/10/2023,14:59:07,34.0,23.0,8.54
05/10/2023,14:59:08,34.0,23.0,8.54
05/10/2023,14:59:08,34.0,23.0,8.54
05/10/2023,14:59:08,34.0,23.0,8.54
05/10/2023,14:59:09,34.0,23.0,8.54
05/10/2023,14:59:09,34.0,23.0,8.54
05/10/2023,14:59:09,34.0,23.0,8.54
05/10/2023,14:59:10,34.0,23.0,8.54
05/10/2023,14:59:10,34.0,23.0,8.54
05/10/2023,14:59:10,34.0,23.0,8.54
05/10/2023,14:59:11,34.0,23.0,8.54
05/10/2023,14:59:11,34.0,23.0,8.54
05/10/2023,14:59:11,34.0,23.0,8.05
05/10/2023,14:59:12,34.0,23.0,8.05
05/10/2023,14:59:12,34.0,23.0,8.05
05/10/2023,14:59:12,34.0,23.0,8.05
05/10/2023,14:59:13,34.0,23.0,8.05
05/10/2023,14:59:13,34.0,23.0,8.05
05/10/2023,14:59:13,34.0,23.0,8.05
05/10/2023,14:59:14,34.0,23.0,8.05
05/10/2023,14:59:14,34.0,23.0,8.05
05/10/2023,14:59:14,34.0,23.0,8.05
05/10/2023,14:59:15,34.0,23.0,8.05
05/10/2023,14:59:15,34.0,23.0,8.05
05/10/2023,14:59:15,34.0,23.0,8.05
05/10/2023,14:59:16,34.0,23.0,8.05
05/10/2023,14:59:16,34.0,23.0,8.05
05/10/2023,14:59:16,34.0,23.0,8.05
05/10/2023,14:59:17,34.0,23.0,8.05
05/10/2023,14:59:17,34.0,23.0,8.05
05/10/2023,14:59:17,34.0,23.0,8.05
05/10/2023,14:59:18,34.0,23.0,8.05
05/10/2023,14:59:18,34.0,23.0,8.05
05/10/2023,14:59:18,34.0,23.0,8.05
05/10/2023,14:59:19,34.0,23.0,8.05
05/10/2023,14:59:19,34.0,23.0,8.05
05/10/2023,14:59:19,34.0,23.0,8.05
05/10/2023,14:59:20,34.0,23.0,8.05
05/10/2023,14:59:20,34.0,23.0,8.05
05/10/2023,14:59:20,34.0,23.0,8.05
05/10/2023,14:59:21,34.0,23.0,8.05
05/10/2023,14:59:21,34.0,23.0,8.05
05/10/2023,14:59:21,34.0,23.0,8.05
05/10/2023,14:59:22,34.0,23.0,8.05
05/10/2023,14:59:22,34.0,23.0,7.59
05/10/2023,14:59:22,34.0,23.0,8.05
05/10/2023,14:59:23,34.0,23.0,8.05
05/10/2023,14:59:23,34.0,23.0,8.05
05/10/2023,14:59:23,34.0,23.0,7.59
05/10/2023,14:59:24,34.0,23.0,7.59
05/10/2023,14:59:24,34.0,23.0,7.59
05/10/2023,14:59:24,34.0,23.0,7.59
05/10/2023,14:59:25,34.0,23.0,7.59
05/10/2023,14:59:25,34.0,23.0,7.59
05/10/2023,14:59:25,34.0,23.0,7.59
05/10/2023,14:59:26,34.0,23.0,7.59
05/10/2023,14:59:26,34.0,23.0,7.59
05/10/2023,14:59:26,34.0,23.0,7.59
05/10/2023,14:59:27,34.0,23.0,7.59
05/10/2023,14:59:27,34.0,23.0,7.59
05/10/2023,14:59:27,34.0,23.0,7.59
05/10/2023,14:59:28,34.0,23.0,7.59
05/10/2023,14:59:28,34.0,23.0,7.59
05/10/2023,14:59:29,34.0,23.0,8.05
05/10/2023,14:59:29,34.0,23.0,7.59
05/10/2023,14:59:29,34.0,23.0,7.59
05/10/2023,14:59:30,34.0,23.0,7.59
05/10/2023,14:59:30,34.0,23.0,7.59
05/10/2023,14:59:30,34.0,23.0,8.54
05/10/2023,14:59:31,34.0,23.0,7.59
05/10/2023,14:59:31,34.0,23.0,7.59
05/10/2023,14:59:31,34.0,23.0,7.59
